text_id	text
hasoc_hi_7496	"वाह सूअर के नाजायज़ पिल्ले वाह क्या भाई चारे अमन शांति का पाठ पढ़ा रहा है इन 16 दूनी 8 वालों को।
लानत तेरी ग़लीज़ नस्ल पर हरामी इतनी ही नफरत है हिन्दू सिखों से तो 47 में अपनी अम्मी का हलाला करवाने रुका था यहां "
hasoc_hi_3222	ओडिशाः पद्मश्री पाने के बाद दैतारी नायक को नहीं मिल रहा काम, चींटी के अंडे खाने को मजबूर, कहा : लौटाना चाहता हूँ सम्मान
hasoc_hi_3418	"लोकतंत्र के प्रति भारत के सामान्य जन की निष्ठा अटूट है।

हमारी लोकतांत्रिक संस्थाएं और लोकतांत्रिक प्रणाली दुनिया में अग्रणी है।

भारत की यही शक्ति 21वीं सदी के विश्व को नई उम्मीद देने वाली है: पीएम मोदी जी ।"
hasoc_hi_2293	Gurdaspur(Punjab) MP Sunny Deol: I appoint Gurpreet Palheri as my representative to attend meetings and follow important matters pertaining to my parliamentary constituency with concerned authorities. (file pic)
hasoc_hi_6858	#AIMIM President Barrister @asadowaisi said My Presence helped BJP MPs remember Ram and hope it would help them remember the Constitution and the kids who died in Bihar.
hasoc_hi_7285	उत्तराखंड के कई हिस्सों में भारी बारिश ने कोहराम मचा रखा है
hasoc_hi_5993	May Allah this occasion flood your life with happiness,ur heart with love,ur soul with spirtual, ur mind with wisdom,wishing u a very Happy Eid Mubarik
hasoc_hi_1608	@ndtv you consume fevicol when Hindus are killed by Muslim. https://hindi.opindia.com/national/list-of-events-were-culprits-were-muslims-busting-the-fake-narrative-of-dara-hua-musalman/ …
hasoc_hi_1900	हरामी नेताओं का कोई मज़हब नही होता उनके अन्दर खून नही जहर होता है!
hasoc_hi_5905	"I have vowed to take an uncompromising stand against drug users and dealers. Today, I raised this issue in the Maharashtra Assembly and spoke about the drug raids I have conducted in my constituency. 

#Maharashtra 
#Mumbai"
hasoc_hi_2974	How the digital economy is shaping a new Bangladesh https://wef.ch/31Mn3nd  #Bangladesh
hasoc_hi_4715	माननीय अखिलेश भैया --आप जैसा नेता मिलना हम प्रदेश व देश वासियों के लिए सौभाग्य है---आपका भविष्य उज्ज्वल हो हम और तमाम देश वासियों के तरह से ढेर सारी शुभकामनाएं हैं --भैया जी
hasoc_hi_4482	Na Mo is talking about one Nation one Election, One Nation One ration card and we had already had One Nation one Railway net work and also we had one Nation one power supply (in cases of power crises states are buying power even from far eastern statesNa Mo is talking about one Nation one Election, One Nation One ration card and we had already had One Nation one Railway net work and also we had one Nation one power supply (in cases of power crises states are buying power even from far eastern states…
hasoc_hi_374	"झारखंड के साथ अगर “बिहार” में भी चुनाव होता, तो प्रधान मंत्री जी “राँची”
के बाद “मुज़फ़्फ़रपुर”
में भी योग करते."
