text,source,result
b'Proud of You Modiji for setting a Bharatiya example to the rest of the World through Yoga.',facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
"b""Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.\nSir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.Sir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' """,facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
b'Proud to see the assamese gamosa on his shoulder...proud of u sir',facebook,NAG
"b'Great to see you sir for your continuous effort to create awareness for the people of India and the entire World ,the importance of Yoga ...'",facebook,NAG
b'proud of you sir...plse save mazaffarpur childs life....',facebook,NAG
b'With Great respect I would like to congratulate you to introduce Yoga word wide .Once again very happy International Yoga Day sir.',facebook,NAG
b'Impressive!! Always stay fit and healthy... Happy Yoga Day Sir.',facebook,NAG
b'Happy International Yoga day Congratulations Sir ji',facebook,NAG
b'HAPPY INTERNATIONAL YOGA DAY SIR Great! Proud of you modiji.. God bless you',facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Leading by example Very well organised program this morning in Ranchi.',facebook,NAG
"b'Yoga is the journey of the self, to the self , through the self, happy international yoga day'",facebook,NAG
b'Our great india & lucky India congratulations everyone',facebook,NAG
"b'Sir! Please visit Bihar! Many children lost their lives due to encephalopathy syndrome! It will be more important than yoga! I respect you sir, but this time you must show your concern towards Bihar'",facebook,NAG
"b""Its really a big achievements of your's. India has shown the spiritual power to the world under your able leadership. We are fortunate to have you as our honourable Prime Minister. We expect more efforts from government and citizens of the country to make India as 'vishwa guru'. Best wishes and congratulations on 5th International Yoga Day!""",facebook,NAG
"b'Super man sir you are.. great of u sir, Happy International Yoga Day sir..'",facebook,NAG
b'Congratulations international day of yoga',facebook,NAG
b'Very happy to see our PM...He is the fittest PM of our India',facebook,NAG
b'Happy Yoga Day to Modi ji and everyone in this group Stay fit n blessed',facebook,NAG
"b'Thanks for spreading this beautiful concept to stay fit, that too wearing our beautiful ""Assamese gamucha"" every year.Happy international yoga day!'",facebook,NAG
b'Most of time For Inspiration no need speech it can come action like your action honerable sirHappy international yoga day 2019',facebook,NAG
"b'Happy international yoga day , dear PM!'",facebook,NAG
b'Proud of You Modiji for setting a Bharatiya example to the rest of the World through Yoga.',facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
"b""Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.\nSir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.Sir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' """,facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
b'Proud to see the assamese gamosa on his shoulder...proud of u sir',facebook,NAG
"b'Great to see you sir for your continuous effort to create awareness for the people of India and the entire World ,the importance of Yoga ...'",facebook,NAG
b'proud of you sir...plse save mazaffarpur childs life....',facebook,NAG
b'With Great respect I would like to congratulate you to introduce Yoga word wide .Once again very happy International Yoga Day sir.',facebook,NAG
b'Impressive!! Always stay fit and healthy... Happy Yoga Day Sir.',facebook,NAG
b'Happy International Yoga day Congratulations Sir ji',facebook,NAG
b'HAPPY INTERNATIONAL YOGA DAY SIR Great! Proud of you modiji.. God bless you',facebook,NAG
"b'We proud of you sir, your are the inspiration of young youth. I pray for your long life.. Happy yoga day.'",facebook,NAG
b' Thanks for sharing sir...Proud movements for us to have PM like Modiji',facebook,NAG
"b'Lucky to have such Gr8 Prime Minister for our country India, who respects our centuries old YOG. Hats off Feeling Proud '",facebook,NAG
b'Happy yoga day pm sir...proud of you sir',facebook,NAG
b'proud of u sir ...we feel proud..hats off respected pm...Happy yoga day ',facebook,NAG
"b'Happy International Yoga Day Modi ji. God bless you Sir, we are proud to have you as our PM'",facebook,NAG
b'Great to see the P.M performing Yoga and that too amongst commoners.Age old importantance of Yoga has been brought forward to International world too.India is playing an active role under your leadership.',facebook,NAG
b'I love you Modi ji.......Joy shree ram.Happy international yoga day',facebook,NAG
b'Sir plz think about muzzaffarpur kids',facebook,NAG
b'This year cwc champion\n1- #India\n2- #England \n3- This year cwc champion1- #India2- #England 3- ',facebook,NAG
b'children are dying in bihar but who cares Yoga and Mp dinner is Important',facebook,CAG
b'Could you please do some action for the kids who died in Bihar.....',facebook,NAG
"b'Wow , Salute sir and even I do YOGA everyday '",facebook,NAG
"b""Mujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.\nIsn't Bihar a part of India?\nWMujjafarpur is just some hundred kms away from Ranchi. For God's sake visit there once. You have time to tweet about shikar dhawan's finger injury but choose to keep silent on the death of hundreds of children in Bihar.Isn't Bihar a part of India?W""",facebook,NAG
b'Finally Modi found time to tweet about the health crisis in India...He wished Shikhar Dhawan a speedy recovery #DeadKidsNeedToWait',facebook,NAG
b'Israel thanks India for supporting Israel! Thank you very much everyone! ',facebook,NAG
"b'Dear PM,\n\nWe voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.Dear PM,We voted you for development of poor people but you all are spending too much on Yoga but not in water, education and fever that is in Bihar right now.'",facebook,CAG
"b""#Narendra_Modi Sir please look into Bihar children too.... the need your attention very much. Remember that that Children's family also done vote in your favour... """,facebook,CAG
b'Love For Virat kohli From PAKISTAN India have Great and Honest Team Of Cricket i am so Impressed God BringS up peace in both country that we have seen Pak india matchs Again....',facebook,NAG
b'I am a modi bhakt.. but from 2014-2019 nothing done for encephalitis in bihar.. thats really really disappointing. This all progress work and Yoga day are ok.. but we cant be silent on such severe failure of govt.',facebook,CAG
b'Please also use the power of yoga and gaumutra to save children in Bihar!!',facebook,NAG
"b'Beloved PM Sir, Really your dynamic efforts have given India a new identity globally.... Proud of you being an Indian...Jai Hind.....Happy International Yoga Day....'",facebook,NAG
b'Leading by example Very well organised program this morning in Ranchi.',facebook,NAG
"b'Yoga is the journey of the self, to the self , through the self, happy international yoga day'",facebook,NAG
b'Our great india & lucky India congratulations everyone',facebook,NAG
"b'Sir! Please visit Bihar! Many children lost their lives due to encephalopathy syndrome! It will be more important than yoga! I respect you sir, but this time you must show your concern towards Bihar'",facebook,NAG
"b""Its really a big achievements of your's. India has shown the spiritual power to the world under your able leadership. We are fortunate to have you as our honourable Prime Minister. We expect more efforts from government and citizens of the country to make India as 'vishwa guru'. Best wishes and congratulations on 5th International Yoga Day!""",facebook,NAG
"b'Super man sir you are.. great of u sir, Happy International Yoga Day sir..'",facebook,NAG
b'Congratulations international day of yoga',facebook,NAG
b'Very happy to see our PM...He is the fittest PM of our India',facebook,NAG
b'Happy Yoga Day to Modi ji and everyone in this group Stay fit n blessed',facebook,NAG
"b'Thanks for spreading this beautiful concept to stay fit, that too wearing our beautiful ""Assamese gamucha"" every year.Happy international yoga day!'",facebook,NAG
b'Most of time For Inspiration no need speech it can come action like your action honerable sirHappy international yoga day 2019',facebook,NAG
"b'Happy international yoga day , dear PM!'",facebook,NAG
b'Proud of You Modiji for setting a Bharatiya example to the rest of the World through Yoga.',facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
"b""Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.\nSir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' Happy International Yoga Day. Thanks to our honourable Prime minister for d awarness of yoga not only in India but in all over d world.Sir.. Children of Bihar need yr support so please speak or do something for d children who r hospitalized in Bihar' """,facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
b'Proud to see the assamese gamosa on his shoulder...proud of u sir',facebook,NAG
"b'Great to see you sir for your continuous effort to create awareness for the people of India and the entire World ,the importance of Yoga ...'",facebook,NAG
b'proud of you sir...plse save mazaffarpur childs life....',facebook,NAG
b'With Great respect I would like to congratulate you to introduce Yoga word wide .Once again very happy International Yoga Day sir.',facebook,NAG
b'Impressive!! Always stay fit and healthy... Happy Yoga Day Sir.',facebook,NAG
b'Happy International Yoga day Congratulations Sir ji',facebook,NAG
b'HAPPY INTERNATIONAL YOGA DAY SIR Great! Proud of you modiji.. God bless you',facebook,NAG
"b'We proud of you sir, your are the inspiration of young youth. I pray for your long life.. Happy yoga day.'",facebook,NAG
b' Thanks for sharing sir...Proud movements for us to have PM like Modiji',facebook,NAG
"b'Lucky to have such Gr8 Prime Minister for our country India, who respects our centuries old YOG. Hats off Feeling Proud '",facebook,NAG
b'Happy yoga day pm sir...proud of you sir',facebook,NAG
b'proud of u sir ...we feel proud..hats off respected pm...Happy yoga day ',facebook,NAG
"b'Happy International Yoga Day Modi ji. God bless you Sir, we are proud to have you as our PM'",facebook,NAG
b'Wishing you a very happy Yoga Day Sir',facebook,NAG
b'Wishing you a very happy Yoga Day Sir',facebook,NAG
b'Congratulations SirHappy Yoga Day ..',facebook,NAG
b'Congratulations yoga day God bless you ',facebook,NAG
b'Happy international Yoga Day Sir..Proud of you. .We are lucky to have such a Great PM of our country. .',facebook,NAG
b'Happy International Yoga Day Sir..Proud of u...may God bless u with good health and long life  NAMO NAMO!!!!',facebook,NAG
"b'You are great, proud of you, happy international Yoga Day sir, celebrate this yoga day for a better health,peace and happiness, practice the same day, improve your life style with yoga.'",facebook,NAG
b'Congratulations beta',facebook,NAG
b'Congratulations beta',facebook,NAG
b'if is it so then please upload figures of candidates who got placed with average salary on your website',facebook,NAG
b'can we have data of placements in core branches like electrical mechanical and civil??.',facebook,NAG
b'We miss you',facebook,NAG
b'if is it so then please upload figures of candidates who got placed with average salary on your website',facebook,NAG
b'can we have data of placements in core branches like electrical mechanical and civil??.',facebook,NAG
b'We miss you',facebook,NAG
b'Good ',facebook,NAG
b'Nice initiative.',facebook,NAG
b'Congrats',facebook,NAG
b'if is it so then please upload figures of candidates who got placed with average salary on your website',facebook,NAG
b'can we have data of placements in core branches like electrical mechanical and civil??.',facebook,NAG
b'We miss you',facebook,NAG
b'Good ',facebook,NAG
b'Nice initiative.',facebook,NAG
b'Congrats',facebook,NAG
b'Congradulations all',facebook,NAG
b'Happy Birthday',facebook,NAG
b'Happy birthday',facebook,NAG
b'Happy birthday parv',facebook,NAG
b'Thank you all',facebook,NAG
