id	tweet_id	text	task_1	task_2	task_3
244	1.13709056569309E+018	@ICC to BCCI:: Sorry we cant allow Ms Dhoni to keep the Army Gloves.    @BCCI reply:: Salaam thok, Sar Jhuka, Tu dum daba, Chal Rasta naap le..     #BalidanBadge #BalidanInsignia   #MSDHONI #IndiaWithDhoni #DhoniKeepsTheGlove #DhoniKeSathDesh   #BoycottWorldCup	NOT	None	NULL
245	1.13850820090127E+018	#etsy shop: Benedict Donald so called president is a traitor Short-Sleeve Unisex T-Shirt https://t.co/cFqiGN6kbT #clothing #shirt #streetwear #trump #impeach #treason #traitor #fucktrump #impeachtrump https://t.co/bd7A6awiqb	NOT	None	NULL
246	1.13936772084616E+018	Trump downplays the time he said he’d take help from foreign actors offering dirt on 2020 Dems #Resist #ResistTrump #FuckTrump https://t.co/BPodenyc5R	NOT	None	NULL
247	1.13993918146605E+018	@UROCKlive1 He’s had the worst numbers of any president ever. Theres not much “Lower” to go. #TrumpIsATraitor	HOF	OFFN	TIN
250	1.13878767023713E+018	@BrianKarem @realDonaldTrump Pay no attention to the draft dodging charlatan behind the curtain! LOL!   #fucktrump #DumbDonnyTheDraftDodgingDotard #DraftDodgerDonny	NOT	None	NULL
251	1.13959917774941E+018	#shameonicc  English:#ShameOnICC   Indian daily soaps: Bahr aapki thoo-thoo ho rhi h znab  @aryashekhar67 🤣😂🤣	NOT	None	NULL
252	1.13940208740445E+018	Has someone really just sent me a snap whilst doing 90mph in a lorry??? #dickhead	NOT	None	NULL
253	1.14018028480291E+018	@FreemantlePaul @realDonaldTrump @FoxNews Which hurts you the most? Duel citizenship; or not having a sanctuary city to hide in? #douchebag	NOT	None	NULL
254	1.13924799093643E+018	Fck the US tho and #fucktrump https://t.co/Wyc6RQW02x	HOF	PRFN	UNT
255	1.14035738932287E+018	Watch our short, dark comedy, Time to Kill. #movie #film #comedy #darkcomedy #raunchy #funny #laugh #laughoutloud #hitman #killer #kill #murder #phone #cellphone #action #thriller #gun #silencer #lube #condom #tense #tension #dog #boxer #cutedogs #murderer  https://t.co/qkPaAuEm41	NOT	None	NULL
257	1.13888442553232E+018	@smiller4002 @therealkevinTE I just got back on Twitter a few weeks ago! I don’t have many followers so feel free to add me! 🤘🏻🇺🇸 #fucktrump	NOT	None	NULL
258	1.13826764367096E+018	@realDonaldTrump 50% APPROVAL TO RESIGN!!!    #FUCKTRUMP  #FUCKTHATPUTO	NOT	None	NULL
259	1.13953640850944E+018	#TrumpIsATraitor Call your Member of Congress https://t.co/PgH3jk4NYa	NOT	None	NULL
260	1.13944907579786E+018	#DoctorsFightBack | 'We have no political colour. This is just us - doctors,' say protesting doctors at NRS Hospital in Kolkata refuting West Bengal CM Mamata Banerjee, even as doctors from across India stand with them https://t.co/LGCyJUEBn5 https://t.co/7XbNRfE7Ff	NOT	None	NULL
261	1.13998961623514E+018	@TheRealOJ32 “getting even”  ? lock up the cutlery #murderer	NOT	None	NULL
262	1.1389284672176E+018	Wow, #fakeDonaldTrump discussing Venezuela and actually stating that he is always right.  Since #lierTrump is NEVER right, that is a bold (faced lie) statement.  When will the nightmare end?  When will congress #ImpeachTrump?  #idiotTrump	NOT	None	NULL
265	1.1393974150798E+018	Oh Emma , Its not a competition also you already lost #FuckTrump https://t.co/D2EInMUiws	NOT	None	NULL
266	1.13944265355509E+018	#INDvNZ | Cricket fans are venting their frustration with #ShameOnICC tweets and wondering why the ground staff could not cover the entire ground when the rain warning was given in advance.     Take a look at these tweets:    https://t.co/OL8AV678w6	NOT	None	NULL
267	1.14039081728421E+018	@realDonaldTrump This is one of the worst times to be American, because you are causing serious damage to our country. I sure don't wish you a Happy Father's Day, because everyone knows you're a terrible father. #DerangedDonald #TrumpisaTraitor #TrumpisaCriminal	HOF	OFFN	TIN
268	1.13890936262842E+018	Trump doesn’t know what the Hell he is talking about!!!!    He can’t help but spew B*llshit!!!   He’s a Disgrace &amp; 2020 can not get here fast enough!    #FuckfaceVonClownstick #fucktrump #LockTrumpUp #ImpeachTheMF #ImpeachTheMFTraitor https://t.co/vUdyQ5iEhk	HOF	PRFN	TIN
269	1.13958920789731E+018	#TrumpIsATraitor #TheResistance  Don't get me wrong there's nothing funny about what Trump said. On the other hand this is really amusing.  https://t.co/dQvwSpp29i	NOT	None	NULL
270	1.13892973032383E+018	43 percent of the hate speech #Facebook initially removed was restored within 90 days, and 100% of these restored posts were Islamophobic in nature.Facebook in India Is Drowning in #AntiMuslim Hate Speech  #Islamophobia https://t.co/Zj1lxJ4Vpv via @vicenews	NOT	None	NULL
272	1.1399019458529E+018	@itsJeffTiedrich Oh he definitely would’ve sold out everybody. #trumpisatraitor #TrumpMustResign	NOT	None	NULL
273	1.13850990448498E+018	#FuckTrump 💩    $41-million settlement in 'Central Park Five' case gets final approval https://t.co/ftsnNXyAdi	NOT	None	NULL
274	1.1401669093268E+018	@cenkuygur You are. False journalists with agendas on none existant fabrications. #douchebag	NOT	None	NULL
276	1.13957389073538E+018	Goddamit #fucktrump https://t.co/wLiQVcOCtG	NOT	None	NULL
278	1.13978684845093E+018	Amrinder Singh Malhi, President, RDA , AIIMS: All resident doctors are back to work but we will continue with symbolic protest by wearing black badges, bandages&amp;helmets. If condition worsens we will go on indefinite strike from June 17.   #DoctorsFightBack https://t.co/ouRG10Ph90	NOT	None	NULL
280	1.14025889268701E+018	@TheRealOJ32 Only in America can a murderer (come on, he did it) and convicted criminal immediately get half million followers. If you’re following, you’re condoning his actions and validating him. #OJdidit #conman #murderer	NOT	None	NULL
282	1.1395268042413E+018	No @GOP lawmakers with any guts? #TrumpIsATraitor https://t.co/acklHaRMZz	NOT	None	NULL
283	1.13953786781288E+018	@newtgingrich I'll type slowly so you can understand.  The GOP originated the request for the Steele dossier before they made trump their nominee.  And Steele is a Brit (ally), not russian (adversary).  Clinton is not a traitor but @POTUS is.  #TrumpIsATraitor   #GOPComplicitTraitors	NOT	None	NULL
284	1.14064024227544E+018	It could be the Tom &amp; Rory Show -    just got to get rid of the elephant in the room ..    #BorisJohnsonShouldNotBePM   #CorbynMustGo   #BollockstoBrexit https://t.co/CZ1YfCM8de	NOT	None	NULL
285	1.13961912215982E+018	@AdityaRajKaul Dukarr 🐷🐽🇵🇰 Mullah's drying for business deals with 🇮🇳🕉️ Bloody beggar's Allah ke naam de de, Chalo 🍅🍅 tamatar toh dedo !! 😂😂😂 #INDvPAK #CWC19  #ModiJiSeMilnaHai #FridayMotivation #ModiSurgicalSnub #ModiGlobalPower #ImranKhan #cwc11 #imranhataomulkbachao	HOF	PRFN	UNT
287	1.1395927223844E+018	I love the selective memory &amp; projecting from the right when they get owned 🙌🏼  #HappyJohnMcCainDay2019   #CadetBoneSpurs #TrumpIsATraitor   #NPD   #FridayThoughts https://t.co/heHiGF4h3n	NOT	None	NULL
288	1.14002884985543E+018	@The_OJSimpson32 You know what else is crazy is when a murderer has to play the race card to get off &amp; even though everyone knows he did it, he claims he’s going to find the “real” killers.   #Murderer 🔪🔪	NOT	None	NULL
292	1.13979084158355E+018	@ICC #ShameOnICC Now plz stop it...	NOT	None	NULL
293	1.13981377049727E+018	I appeal to all doctors in #WestBengal and throughout country, to return to work, as only poor people suffering, I assure I shall fight against Bengal Govt and Central govt for better security 2doctors! #DoctorsFightBack #savethedoctors Indian Medical Association #PrannoyRoy	NOT	None	NULL
294	1.13946990263536E+018	If all remaining get washed :   NZ - 12  Ind - 11  Eng - 10  Aus - 10  WI - 9  SL - 9  Pak - 9  Bang - 8   SA - 6  Afg - 6  Semi Final  Aus vs NZ  (If rain continues), NZ  Eng vs Ind  (If rain continues), Ind  Final  Ind vs NZ  (If rain continues), NZ - India will win jointly 🤣🤣. #ShameOnICC	NOT	None	NULL
295	1.1388170626615E+018	What a honorable noble human being huh . #douchebag https://t.co/wlXSvtRPGh	NOT	None	NULL
296	1.13866895862454E+018	@sianoresist A beautiful jail cell with a beautiful notepad to write beautiful love letters to Putin, Lil Rocket Man, Xi, and MBS..oh yeah and a big beautiful painted mural of John McCain and Robert Mueller on his cell walls!    #FuckTrump	NOT	None	NULL
299	1.14036191952774E+018	@realDonaldTrump Russian elected twit is #PutinsPuppet #TrumpIsATraitor https://t.co/8BHnUobBlE	NOT	None	NULL
300	1.13852310398485E+018	Oak Tree Given To #IdiotTrump By# Macron Dies Under Mysterious Circumstances https://t.co/GPhQL0PZvg	NOT	None	NULL
304	1.1363960780126E+018	HUMP DAY #9   @Unite2020 #FUCKTRUMP #VoteBlueNoMatterWho   @SoZooMe1   @LittleItalyPic   @CJ_isnowblue   @TerriDF   @umacoopa1   @fuckthewall2019 💩🤣  @ras4800   @heyjude831   @moonyeensghost   @donnaleeforte   @JimMick67  @TweetFiction   @SpacialK3   @Barbara27Morris   @candynorthgirl https://t.co/BEl6AI65kf	NOT	None	NULL
305	1.13966441546308E+018	#FuckTrump and his Birthday https://t.co/DmJBHyp9fi	NOT	None	NULL
308	1.13948640971302E+018	Think about that guy, who had planned a trip to UK from India just to watch #IndVsNz , told all his friends about it, spent 3 lakh rupees on everything just to experience the same old rain.  #ShameOnICC	NOT	None	NULL
309	1.1403543842594E+018	@gainedgod Ex army men &amp; Tory MPs Rory Stewart &amp; Tobias Ellewood shudder at the thought of Boris as Pm in the year of the 75th anniversary of Dday. I wonder why! #whereswally #boris #BorisJohnsonShouldNotBePM #cowardsfollowcowards #absentfathers https://t.co/SqsLMyRO9O	NOT	None	NULL
310	1.13961495087835E+018	@RealDeanCain It's pretty pathetic to have a social media acct dedicated to hating someone. 🙄 Ironic those people chanting things like #LoveTrumpsHate #LoveISLove are the same ones who say #FuckTrump. Hypocrites.	NOT	None	NULL
311	1.13768442107345E+018	“The One” who Slays Aussies 🏏 @SDhawan25     #INDvAUS #CWC2019 #cwc19  #DhoniKeepsTheGlove	NOT	None	NULL
312	1.13837632580954E+018	@ConnorAves #murderer, think of it’s family!!!!	NOT	None	NULL
313	1.13973553206026E+018	@realDonaldTrump @USArmy Happy John McCain Day Cadet Bonespurs! #JohnMcCainDay #TrumpIsATraitor	NOT	None	NULL
315	1.13952824096221E+018	@realDonaldTrump Has she gone looking for any remaining fragments of her soul? #Trump #TrumpIsATraitor	NOT	None	NULL
316	1.14028076540774E+018	@DevinCow @KimEGoldman Followed Ms. Goldman yesterday and blocked the #MURDERER yesterday. I've followed you since that bad boy sued you. Please follow me! https://t.co/K0dzRp5qEk	NOT	None	NULL
317	1.1395694454232E+018	@SenateGOP @realDonaldTrump Happy #JohnMcCainDay,  @SenateGOP!      #TrumpTheDraftDodger #McCainTrumpsBday #JohnMcCainAmericanHero #TrumpIsATraitor #JohnMcCainDay https://t.co/Ozqhp9i89e	NOT	None	NULL
318	1.13979929454057E+018	1 Stop Fashion Women Kurta  @ Rs.199 (mrp-1107)    https://t.co/xX3qfYe1kb    More 1 Stop Fashion Offers    https://t.co/PtVllOwFv9    https://t.co/xX3qfYe1kb    #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll	NOT	None	NULL
319	1.13935454007806E+018	Kamala Harris’s plan to provide DREAMers a pathway to citizenship, explained #Resist #ResistTrump #FuckTrump https://t.co/WfsltWy6NJ	NOT	None	NULL
320	1.13955487700322E+018	@GOP @realDonaldTrump 🇺🇸The best way to show your   commitment to real criminal justice   reform would be to get rid of the   criminal in the White House. NOW!    #TrumpIsATraitor  #DoSomethingGOP	NOT	None	NULL
321	1.13976927609973E+018	@HuffPost FBI agents Struck and Paige were fired because they exercised freedom of speech speech #TrumpIsATraitor #45IsAcriminal #TrumpCrimeFamily #McConnellMustGo #McConnellChaoCorruption	NOT	None	NULL
322	1.13835200596393E+018	Correct. Now is not the time for moderation. You cannot be moderate with your head inside the tiger's mouth. #FuckTrump https://t.co/IwEk3oZA1k	NOT	None	NULL
323	1.1394146885491E+018	Like Seriously!!! This is what i literally tell my friends everyday!    #Health #water #hydrated #healthy #WorldBloodDonorDay #NBAFinals #FridayMotivation #FridayFeeling #ShameonICC #WeTheNorth #instagramdown #India #meme #SarcasmOnly https://t.co/t2FpSEY823	NOT	None	NULL
324	1.14035426479305E+018	#stopboris #BorisJohnsonShouldNotBePM   #borisdoesnotrepresentme   #C4Debate   @chessmartinez     What an inspirational woman you are Francesca...    https://t.co/Dc592xcidO	NOT	None	NULL
325	1.13978717834974E+018	A billion Cricket fans waited four years to watch how it rains in England and how the cricket grounds are becoming swimming pools  #ShameOnICC   #CWC19 https://t.co/2Q27mU6WAC	NOT	None	NULL
326	1.13941816489307E+018	#Chernobyl #ShameOnICC  Akimov: The turbine is going too slow for the test to deliver any valid results, &amp; If we add mor....  Dyatlov: https://t.co/2zMUCFKYbX	NOT	None	NULL
327	1.1398230658298E+018	@FinancialXpress i appeal to all doctors through this channel ...    that   if you all are doing strike then do for years for all the responsible not for the common people who are helpless....    You all are second god .......    #DoctorsFightBack #DoctorsProtest #DoctorsStrike @MoHFW_INDIA	NOT	None	NULL
328	1.13863779957212E+018	“Ron Goldman’s sister hails him as ‘hero’ in first interview since OJ Simpson trial” Source: https://t.co/MYxrFSPqqb #RonGoldman #KimGoldman #FredGoldman #NicoleBrownSimpson #OJ #OJSimpson #TheJuice #Murderer	NOT	None	NULL
329	1.13712245479761E+018	@Gen_VKSingh @msdhoni @ICC I fully endorse You Sir.....     This is about our #NationalPride .......     I am of the Opinion #DhoniKeepsTheGlove	NOT	None	NULL
330	1.13951166887301E+018	@realDonaldTrump Happy #JohnMcCainDay   #fucktrump   #AmericansForImpeachment	NOT	None	NULL
332	1.13934882121581E+018	Trump's GOP allies privately cringe at dirt comments #Resist #ResistTrump #FuckTrump https://t.co/2wyFNQtdNY	NOT	None	NULL
334	1.13971722110038E+018	If u r living today it's bcoz of doctors.. #Savethedoctors #DoctorsFightBack #MamataLosingControl @MamataOfficial .... https://t.co/Wf0F0WLBM8	NOT	None	NULL
335	1.13979658167308E+018	Must Listen! I Stand With NRS https://t.co/hIRyPeDsCO via @YouTube #NRS #SAVEDOCTORS #India #NEWS #WestBengal #MamataLosingControl #DoctorsFightBack #DoctorsStrike #DoctorsProtest	NOT	None	NULL
336	1.13826340533527E+018	Anderson Cooper: All of Trump's threats were about nothing #Resist #ResistTrump #FuckTrump https://t.co/4jKzZnKTh3	NOT	None	NULL
337	1.13712505610909E+018	@ICC Have some sense 😂 Just creating issue out of nothing #DhoniKeepsTheGlove	NOT	None	NULL
338	1.13757240200995E+018	#DhoniKeepTheGlove dear icc you may not know but that logo is not political nor religious it is a logo of a army regiment so ms dhoni did nothing wrong #DhoniKeepsTheGlove  icc please research on it	NOT	None	NULL
339	1.13738435034394E+018	I knew the police wouldn’t do anything. So I am doing something. Feel how you will. I don’t care. Just be safe. His Twitter is beardedweirdness. Don’t kill him. #rapist #MeToo #becareful #arthurcampos	NOT	None	NULL
340	1.14002381801189E+018	@AprilDRyan He thinks that HE is the maligned one, just like Twitler. I will avoid that #murderer.	NOT	None	NULL
341	1.13950378895423E+018	#ShameOnICC focuses on Ground instead of doing Glove issue. Already I paid for the ticket.😂 https://t.co/Nx5Hr69nuf	NOT	None	NULL
342	1.13953692128414E+018	@mipaltan #ShameOnICC this #CWC19 winner is the incredible , undisputed ,reigning , attacker ,the powerhitter the pain none other than the england rain @ICC @cricketworldcup @BCCI  @ECB_cricket @7polly7 @ABdeVilliers17 @ajaydevgn @ajinkyarahane88 @akshaykumar @amlahash @shahidkapoor https://t.co/OPAv3veGwz	NOT	None	NULL
343	1.13959774872506E+018	@tedlieu @tricia_resists @KellyannePolls @realDonaldTrump #FireKellyanne #TrumpIsATraitor  #McCainsAHero #JohnMcCainDayJune14 and do not forget #PenceKnewEverything	NOT	None	NULL
344	1.1386286788191E+018	Trump says Kim has 'kept his word' hours after Bolton said he hasn't #Resist #ResistTrump #FuckTrump https://t.co/2pK4D11eTh	NOT	None	NULL
345	1.13949146728882E+018	Here are things you must know if you're Hindu.    #WorldBloodDonorDay #ShameOnICC #SaveBengal #FridayFeeling #SCOSummit2019 #MenInBlackReview #TheUnmissableMeeting #doctorsstrike #ENGvWI #spiritual #cultural #hindu #hinduism #ABrandNewDayOutNow https://t.co/rELbYCGpH3	NOT	None	NULL
346	1.13958085380832E+018	News is hard to take. I will hold  the belief, that no matter what it looks like- This President will be gone- somehow someway. My wish- WE WOULD SHOW HIS CORRUPTION ON TV- NOW - IN IMPEACHMENT HEARINGS.  PLEASE SOMEONE EXPLAIN to me why this isn't happening? #TrumpIsATraitor	NOT	None	NULL
347	1.13735955578301E+018	@SweetFreedom29 @IbraheemSamirah @DLoesch Progressives like this fool love these kinds of weapons #Murderer	NOT	None	NULL
348	1.13947063915534E+018	@YourStoryCo #ICCWorldCup2019 will turn out to be a swimming competition. #ShameOnICC	NOT	None	NULL
349	1.13972384708979E+018	@4YrsToday @erichards24 HAPPY JOHN MC CAIN DAY! #fucktrump #trumpcolluded #lazysumbitch	NOT	None	NULL
